Sample1	Sample2	Genome	Coverage	Resolution	Score
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	1000000	0.762132957531
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	10000	0.0160958268723
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	40000	0.179548002417
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	200000	0.645413832186
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep2	hg38	0	1000000	0.759604681276
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	10000	0.0204398467506
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	40000	0.168625252596
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	200000	0.599313104858
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	1000000	0.731190477655
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	10000	0.015202930788
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	40000	0.14022504053
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	200000	0.571444588456
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	1000000	0.719955967753
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	10000	0.0216687778202
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	40000	0.186981165609
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	200000	0.63254928345
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep1	hg38	0	1000000	0.741137099177
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	10000	0.0321258156867
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	40000	0.212159661125
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	200000	0.636320070438
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	1000000	0.73637922246
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep1	hg38	0	10000	0.00143435356922
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep1	hg38	0	40000	0.0180909402046
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep1	hg38	0	200000	0.122487693753
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep1	hg38	0	1000000	0.430285811056
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	10000	0.00132954224083
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	40000	0.0120461777927
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	200000	0.0584612327374
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	1000000	0.29236517738
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	10000	0.0111681959807
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	40000	0.0866106345846
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	200000	0.500489551929
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	1000000	0.715382572653
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	10000	0.0337572349543
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	40000	0.181064807207
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	200000	0.614840095176
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-MEL-5_HindIII_Rep2	hg38	0	1000000	0.754489948069
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	10000	0.00377544778953
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	40000	0.0544501265458
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	200000	0.375956028676
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	1000000	0.573498706717
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	10000	0.00997921193892
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	40000	0.120297569455
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	200000	0.516995753104
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	1000000	0.66350067132
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	10000	0.0244584148084
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	40000	0.185981313243
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	200000	0.585403266121
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	1000000	0.676104472278
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep2	hg38	0	10000	0.0239718684239
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep2	hg38	0	40000	0.190344023161
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep2	hg38	0	200000	0.591191655202
GSE87112_hg38_Lung_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep2	hg38	0	1000000	0.677685836385
GSE87112_hg38_Lung_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.0124101759469
GSE87112_hg38_Lung_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.0754434252563
GSE87112_hg38_Lung_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.447454277062
GSE87112_hg38_Lung_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.69178560623
GSE87112_hg38_Lung_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	10000	0.0417356594636
GSE87112_hg38_Lung_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	40000	0.220614164029
GSE87112_hg38_Lung_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	200000	0.598358273597
GSE87112_hg38_Lung_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	1000000	0.690115710645
GSE87112_hg38_Lung_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	10000	0.0276985643742
GSE87112_hg38_Lung_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	40000	0.220879276905
GSE87112_hg38_Lung_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	200000	0.690616102555
GSE87112_hg38_Lung_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep1	hg38	0	1000000	0.809019412122
GSE87112_hg38_Lung_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep2	hg38	0	10000	0.0266937922484
GSE87112_hg38_Lung_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep2	hg38	0	40000	0.21635082196
GSE87112_hg38_Lung_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep2	hg38	0	200000	0.689991380638
GSE87112_hg38_Lung_HindIII_Rep1	GSE48592_hg38_GM12878_HindIII_Rep2	hg38	0	1000000	0.809295116342
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.0499080540435
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.196484923239
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.591060506185
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.715332656841
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	10000	0.0571379974279
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	40000	0.221334414869
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	200000	0.566731946033
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	1000000	0.637389790529
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	10000	0.0586578125885
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	40000	0.223672133418
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	200000	0.569536469466
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	1000000	0.639030630757
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	0	10000	0.055220455397
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	0	40000	0.219429577085
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	0	200000	0.622057161971
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	0	1000000	0.752569674027
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	10000	0.0524443988544
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	40000	0.20299802052
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	200000	0.606149754932
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	1000000	0.760844427687
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	10000	0.0208003845629
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	40000	0.161309336159
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	200000	0.528939702161
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	1000000	0.691697729942
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	10000	0.0444980712841
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	40000	0.225061985666
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	200000	0.656387177669
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep1	hg38	0	1000000	0.77944357524
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	10000	0.0501882987732
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	40000	0.227082615961
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	200000	0.65135175223
GSE87112_hg38_Lung_HindIII_Rep1	GSE52457_hg38_H1-Trophectoderm_HindIII_Rep2	hg38	0	1000000	0.777738070675
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	10000	0.0181171906569
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	40000	0.166147422387
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	200000	0.62899863178
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	1000000	0.787278757591
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	10000	0.00956711974088
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	40000	0.0765247222561
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	200000	0.445111280248
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	1000000	0.674933642461
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	10000	0.00988347905206
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	40000	0.0839244009615
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	200000	0.474576088328
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	1000000	0.693799763224
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	10000	0.0170960323859
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	40000	0.188438267412
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	200000	0.605527919712
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	1000000	0.711768545219
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep2	hg38	0	10000	0.0167241194659
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep2	hg38	0	40000	0.188233915762
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep2	hg38	0	200000	0.61298418643
GSE87112_hg38_Lung_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep2	hg38	0	1000000	0.719964884302
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	10000	0.0039290769994
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	40000	0.0296905780411
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	200000	0.30111474206
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	1000000	0.66959282469
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	10000	0.00959577775195
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	40000	0.0376424176782
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	200000	0.299406872382
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	1000000	0.643229741928
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	10000	0.012352201798
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	40000	0.0444870431608
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	200000	0.310276193904
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	1000000	0.645219256426
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	10000	0.0112876126791
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	40000	0.0319195282988
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	200000	0.217699996027
GSE87112_hg38_Lung_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	1000000	0.584056117472
GSE87112_hg38_Lung_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	10000	0.0424879389016
GSE87112_hg38_Lung_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	40000	0.217689354204
GSE87112_hg38_Lung_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	200000	0.583523734631
GSE87112_hg38_Lung_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	1000000	0.649986998027
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	10000	0.0180931887853
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	40000	0.197447499353
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	200000	0.733526623972
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	1000000	0.848787151787
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Pseudo	hg38	0	10000	0.255107082544
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Pseudo	hg38	0	40000	0.396033356127
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Pseudo	hg38	0	200000	0.868740602911
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Pseudo	hg38	0	1000000	0.971758042476
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	10000	0.0117869779933
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	40000	0.128675168678
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	200000	0.69314093592
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	1000000	0.882013739472
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	10000	0.00532667272801
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	40000	0.0723799968967
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	200000	0.632645152286
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	1000000	0.860417137215
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	10000	0.00460511652848
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	40000	0.0620865402789
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	200000	0.611453098255
GSE87112_hg38_Lung_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	1000000	0.865743096535
GSE87112_hg38_Lung_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	10000	0.0419098532761
GSE87112_hg38_Lung_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	40000	0.235597939375
GSE87112_hg38_Lung_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	200000	0.633707352709
GSE87112_hg38_Lung_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	1000000	0.770865577297
GSE87112_hg38_Lung_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.0216587743522
GSE87112_hg38_Lung_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.0967006342251
GSE87112_hg38_Lung_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.445672969731
GSE87112_hg38_Lung_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.700927166867
GSE87112_hg38_Lung_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	10000	0.0724437013759
GSE87112_hg38_Lung_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	40000	0.272432577491
GSE87112_hg38_Lung_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	200000	0.576030343487
GSE87112_hg38_Lung_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	1000000	0.683253044667
GSE87112_hg38_Lung_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.09073831357
GSE87112_hg38_Lung_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.260741481527
GSE87112_hg38_Lung_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.593934733027
GSE87112_hg38_Lung_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.718921995933
GSE87112_hg38_Lung_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	10000	0.0354204718317
GSE87112_hg38_Lung_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	40000	0.213565647839
GSE87112_hg38_Lung_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	200000	0.538827427483
GSE87112_hg38_Lung_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	1000000	0.710983826928
GSE87112_hg38_Lung_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	10000	0.027317178071
GSE87112_hg38_Lung_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	40000	0.183809598222
GSE87112_hg38_Lung_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	200000	0.54843860721
GSE87112_hg38_Lung_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	1000000	0.700524476368
GSE87112_hg38_Lung_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	10000	0.0663260156257
GSE87112_hg38_Lung_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	40000	0.259964296792
GSE87112_hg38_Lung_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	200000	0.547831086374
GSE87112_hg38_Lung_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	1000000	0.634759286974
GSE87112_hg38_Lung_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	10000	0.032362528709
GSE87112_hg38_Lung_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	40000	0.243124753859
GSE87112_hg38_Lung_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	200000	0.710554189838
GSE87112_hg38_Lung_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	1000000	0.866060535504
GSE87112_hg38_Psoas_HindIII_Pseudo	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	10000	0.330186355572
GSE87112_hg38_Psoas_HindIII_Pseudo	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	40000	0.394650103406
GSE87112_hg38_Psoas_HindIII_Pseudo	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	200000	0.792494490991
GSE87112_hg38_Psoas_HindIII_Pseudo	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	1000000	0.97675965572
GSE87112_hg38_Psoas_HindIII_Pseudo	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	10000	0.289784745666
GSE87112_hg38_Psoas_HindIII_Pseudo	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	40000	0.34096591848
GSE87112_hg38_Psoas_HindIII_Pseudo	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	200000	0.752305963695
GSE87112_hg38_Psoas_HindIII_Pseudo	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	1000000	0.968035786743
GSE87112_hg38_Psoas_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	10000	0.0193574931423
GSE87112_hg38_Psoas_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	40000	0.124374024574
GSE87112_hg38_Psoas_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	200000	0.572711452683
GSE87112_hg38_Psoas_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	1000000	0.749115112022
GSE87112_hg38_Psoas_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	10000	0.0249283175396
GSE87112_hg38_Psoas_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	40000	0.124887492883
GSE87112_hg38_Psoas_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	200000	0.534886390251
GSE87112_hg38_Psoas_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	1000000	0.729517738151
GSE87112_hg38_Psoas_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	10000	0.0186853129848
